,employee,companyAlias,commentId,likes,dislikes,commentDate,carac
34509,66,54e52607e4b01191dc064966,58c67a96dc635b0004321c56,9,0,2017-03-13 11:55:02,7
34535,160,54e52607e4b01191dc064966,58c27c902472460004036b5f,5,3,2017-03-10 11:11:26,128
34606,160,54e52607e4b01191dc064966,58ba8a376e8dfc00040e4eb3,1,1,2017-03-04 10:27:32,545
34640,160,54e52607e4b01191dc064966,58b6ac00917c350004dc0b63,6,19,2017-03-01 12:06:45,164
34797,118,54e52607e4b01191dc064966,58a3fa96396d3e0004d92708,4,4,2017-02-15 07:51:35,36
34816,66,54e52607e4b01191dc064966,58a1fbf1426785000498a211,33,2,2017-02-13 19:25:16,349
34851,118,54e52607e4b01191dc064966,589de60e03f2e60004fff134,12,0,2017-02-10 17:10:22,39
34852,66,54e52607e4b01191dc064966,589dd6c703f2e60004fff12a,10,1,2017-02-10 16:05:07,62
34885,66,54e52607e4b01191dc064966,589b12bbd0acee00042eca3e,3,3,2017-02-08 13:44:31,17
35145,66,54e52607e4b01191dc064966,588534c1a2e4f90004c40957,4,0,2017-01-22 23:39:14,84
35206,66,54e52607e4b01191dc064966,587d2f355a5d5d00047d3574,12,6,2017-01-16 21:35:04,69
35224,118,54e52607e4b01191dc064966,5878c2b3e201b100044843d5,10,2,2017-01-13 13:03:43,157
35230,66,54e52607e4b01191dc064966,5877ca0b1f005a0004f4781b,29,2,2017-01-12 19:22:16,205
35322,118,54e52607e4b01191dc064966,586a08432659b3000441a014,4,0,2017-01-02 08:58:42,31
35328,118,54e52607e4b01191dc064966,58683c68894e7700040355a5,3,0,2017-01-01 00:16:50,9
35384,118,54e52607e4b01191dc064966,585e51733f7d270004bb470b,4,0,2016-12-24 11:43:56,18
35388,66,54e52607e4b01191dc064966,585d817611dc30000406be13,4,0,2016-12-23 20:56:29,13
35563,118,54e52607e4b01191dc064966,584ef9ecf6fc9f0004f2b96a,1,2,2016-12-12 20:26:14,30
35659,118,54e52607e4b01191dc064966,5841f43d0176d500049f9434,7,3,2016-12-02 23:21:34,58
35762,118,54e52607e4b01191dc064966,5837f8958e84e80004db6469,3,0,2016-11-25 09:38:21,19
36013,66,54e52607e4b01191dc064966,58130a62c3de2c0003be07fc,10,1,2016-10-28 10:20:15,94
36057,66,54e52607e4b01191dc064966,5811996e5638020003a52cc4,6,0,2016-10-27 08:07:04,8
36157,66,54e52607e4b01191dc064966,5803e423a478730003b71d5a,0,0,2016-10-16 22:33:07,20
36165,66,54e52607e4b01191dc064966,5801d0f0f4478e00038f7a37,18,1,2016-10-15 08:46:04,123
36259,955,54e52607e4b01191dc064966,57f3db58a77ea50003a553b6,6,0,2016-10-04 18:39:14,24
36330,955,54e52607e4b01191dc064966,57e97d74bad95d00030858c6,10,3,2016-09-26 21:56:06,21
36383,955,54e52607e4b01191dc064966,57dc02cfb53b370003dfcdfe,2,1,2016-09-16 16:31:30,98
36417,897,54e52607e4b01191dc064966,57d7b47f593b0d0003ed7bfe,10,0,2016-09-13 10:09:07,53
36575,955,54e52607e4b01191dc064966,57b74694a90d100003e923a6,2,0,2016-08-19 19:48:50,17
36801,955,54e52607e4b01191dc064966,5791061822881200033b3522,2,0,2016-07-21 19:26:35,37
36831,955,54e52607e4b01191dc064966,578d0d6c265a76000393d105,2,6,2016-07-18 19:09:20,21
37024,897,54e52607e4b01191dc064966,5776339aa8647500035c80e4,4,1,2016-07-01 11:10:21,14
37025,897,54e52607e4b01191dc064966,5776339aa8647500035c80e3,2,0,2016-07-01 11:08:49,61
37199,481,54e52607e4b01191dc064966,5757e3fb1bf6930003bb573c,10,2,2016-06-08 11:21:50,202
37200,481,54e52607e4b01191dc064966,5757e3fb1bf6930003bb573b,8,0,2016-06-08 11:19:36,204
37214,481,54e52607e4b01191dc064966,57567471f4e615000362dc89,9,1,2016-06-07 09:14:28,50
37227,481,54e52607e4b01191dc064966,575528a699c1e5000383929e,6,0,2016-06-06 09:38:53,37
37252,481,54e52607e4b01191dc064966,574fe18b67d9400003cd34c6,3,3,2016-06-02 09:33:56,63
37257,481,54e52607e4b01191dc064966,574eb6ac4e9c58000309c666,10,0,2016-06-01 12:17:23,319
37269,481,54e52607e4b01191dc064966,574d5cab4ef4640003ab2eef,16,0,2016-05-31 11:41:08,280
37277,481,54e52607e4b01191dc064966,574c0bcc56b6300003009944,14,0,2016-05-30 11:43:39,437
37298,481,54e52607e4b01191dc064966,5746b7f08b1c8a0003d2a31b,19,0,2016-05-26 10:45:30,192
37309,481,54e52607e4b01191dc064966,57455ee01a8634000386c302,25,0,2016-05-25 10:14:18,735
37313,481,54e52607e4b01191dc064966,57446e331a8634000386c259,9,7,2016-05-24 17:07:15,41
37325,481,54e52607e4b01191dc064966,5742c1dff839a10003a407c6,3,0,2016-05-23 10:39:49,17
37351,481,54e52607e4b01191dc064966,573d699c860e3e0003a1a173,3,0,2016-05-19 09:21:02,76
37352,481,54e52607e4b01191dc064966,573d699c860e3e0003a1a172,6,2,2016-05-19 09:20:40,77
37367,481,54e52607e4b01191dc064966,573c17138a14ae0003ac74d0,22,9,2016-05-18 09:17:33,511
37377,481,54e52607e4b01191dc064966,573ad59d31beb00003e10ae0,9,0,2016-05-17 10:25:59,49
37382,481,54e52607e4b01191dc064966,57399733b5ec330003add327,6,0,2016-05-16 11:47:20,19
37406,481,54e52607e4b01191dc064966,5734427e03dc9b00039cf4bd,1,2,2016-05-12 10:44:31,35
37416,481,54e52607e4b01191dc064966,5732de9ff1f86200034a6280,7,0,2016-05-11 09:26:07,28
37420,481,54e52607e4b01191dc064966,5731b48deda48c0003b18cd5,2,2,2016-05-10 12:14:29,14
37432,481,54e52607e4b01191dc064966,573060861e22b0000318ea07,0,0,2016-05-09 12:03:41,29
37462,481,54e52607e4b01191dc064966,572af4d051c0b00003b661f1,7,2,2016-05-05 09:20:53,355
37471,481,54e52607e4b01191dc064966,5729b6af8dd5ce000340d8cb,6,1,2016-05-04 10:44:59,66
37477,481,54e52607e4b01191dc064966,572870167c1aab00030d5820,1,9,2016-05-03 11:31:56,8
37488,481,54e52607e4b01191dc064966,572700ffcc4b4e0003f18252,3,0,2016-05-02 09:25:29,90
37503,481,54e52607e4b01191dc064966,572311c4869a8b000377dd45,15,12,2016-04-29 09:47:40,164
37518,481,54e52607e4b01191dc064966,5721b9c565190700033dd8ce,14,1,2016-04-28 09:19:55,107
37534,481,54e52607e4b01191dc064966,57208bc5f62d2f000303bdcd,0,3,2016-04-27 11:51:59,11
37548,481,54e52607e4b01191dc064966,571f3d5494b1960003718434,17,1,2016-04-26 12:04:00,246
37552,481,54e52607e4b01191dc064966,571dcb1862947b00037635be,1,6,2016-04-25 09:45:21,12
37566,481,54e52607e4b01191dc064966,5719dc0fd2b1660003a0a30e,2,15,2016-04-22 10:08:38,9
37575,481,54e52607e4b01191dc064966,5718bf24946091000340e645,3,1,2016-04-21 13:52:48,39
37593,481,54e52607e4b01191dc064966,5715f3ad8064240003928087,4,1,2016-04-19 11:00:13,16
37604,553,54e52607e4b01191dc064966,5714cdb2dff164000368ec91,9,5,2016-04-18 14:06:10,44
37609,438,54e52607e4b01191dc064966,57136cf53950a40003c8954d,3,0,2016-04-17 13:01:10,11
37627,481,54e52607e4b01191dc064966,570fabb11f14b4000311b7b2,6,1,2016-04-14 16:39:27,31
37644,481,54e52607e4b01191dc064966,570df2604966b80003277594,7,17,2016-04-13 09:15:41,265
37649,481,54e52607e4b01191dc064966,570cd33a78d7b0000320b00a,3,0,2016-04-12 12:51:25,8
37650,481,54e52607e4b01191dc064966,570cd33a78d7b0000320b009,3,1,2016-04-12 12:51:00,46
37666,481,54e52607e4b01191dc064966,570b55c91fc47b00032a85b4,3,0,2016-04-11 09:43:37,98
37683,553,54e52607e4b01191dc064966,57075a205ae6e90003ef33f5,6,0,2016-04-08 09:13:36,62
37690,553,54e52607e4b01191dc064966,57061476e0039c0003868188,18,1,2016-04-07 10:04:05,116
37693,481,54e52607e4b01191dc064966,5703cf3e9cb1430003a2ee4f,4,2,2016-04-05 16:43:57,25
37703,481,54e52607e4b01191dc064966,57023a86252ece000304fdf5,11,3,2016-04-04 11:57:13,48
37714,481,54e52607e4b01191dc064966,56fcd32ff41c670003f643a2,20,1,2016-03-31 09:33:58,259
37721,481,54e52607e4b01191dc064966,56fb7bb6aadf0d00035f15d5,11,1,2016-03-30 09:08:46,114
37725,481,54e52607e4b01191dc064966,56fa60098e765d00033835ff,7,0,2016-03-29 12:57:34,368
37763,481,54e52607e4b01191dc064966,56ebcf4e7bae5c0003ce28b6,16,0,2016-03-18 10:49:11,145
37775,481,54e52607e4b01191dc064966,56eaca90ae774f000359f3e2,4,1,2016-03-17 16:17:27,7
37785,481,54e52607e4b01191dc064966,56e954195e698100039ac854,9,3,2016-03-16 13:39:18,93
37796,481,54e52607e4b01191dc064966,56e7da634a4188000321e543,7,1,2016-03-15 10:47:42,75
37802,481,54e52607e4b01191dc064966,56e6cd7b91533f00032bc8d8,12,0,2016-03-14 15:37:49,214
37817,481,54e52607e4b01191dc064966,56e2bb23e3b6fe0003e3286a,13,3,2016-03-11 13:33:29,33
37828,438,54e52607e4b01191dc064966,56e1a9daf1de7800035dcfed,18,0,2016-03-10 18:07:36,81
37837,438,54e52607e4b01191dc064966,56e06ff88288e80003f890ef,19,1,2016-03-09 19:48:26,112
37848,481,54e52607e4b01191dc064966,56debf4e89cd960003e139f1,9,0,2016-03-08 13:01:47,47
37850,438,54e52607e4b01191dc064966,56de781d89cd960003e139ea,13,1,2016-03-08 07:58:39,83
37860,481,54e52607e4b01191dc064966,56dd3cae8f2bd70003b9863c,6,1,2016-03-07 09:32:02,175
37871,481,54e52607e4b01191dc064966,56d962bc5e69e90003f2a311,2,0,2016-03-04 11:25:51,29
37877,481,54e52607e4b01191dc064966,56d83dea00a53100030aefbd,6,0,2016-03-03 14:36:25,48
37885,481,54e52607e4b01191dc064966,56d6f3b20ee505000300400e,25,3,2016-03-02 15:04:34,720
37895,438,54e52607e4b01191dc064966,56d55cdc8829890003009bc9,8,2,2016-03-01 10:11:55,21
37899,481,54e52607e4b01191dc064966,56d448cc3937980003b2a427,10,0,2016-02-29 14:33:48,32
37910,438,54e52607e4b01191dc064966,56d08ba7b8e2ef0003f029d7,1,3,2016-02-26 18:30:14,1
37917,481,54e52607e4b01191dc064966,56d01fbc8c21960003e41fa8,5,0,2016-02-26 10:48:34,178
37933,481,54e52607e4b01191dc064966,56cc80fe761e8400033baf53,1,8,2016-02-23 16:55:26,77
37940,481,54e52607e4b01191dc064966,56cb176f946b47000316314f,3,1,2016-02-22 15:12:46,25
37945,438,54e52607e4b01191dc064966,56c738840c232b0003a795e4,7,0,2016-02-19 16:45:06,83
37954,481,54e52607e4b01191dc064966,56c59debaf1e50000327e2d8,7,1,2016-02-18 11:32:36,109
37957,481,54e52607e4b01191dc064966,56c45500bb07ea00031f2001,4,2,2016-02-17 12:09:14,120
37974,481,54e52607e4b01191dc064966,56c1dca6c25c830003d784e6,7,2,2016-02-15 15:11:05,122
37983,438,54e52607e4b01191dc064966,56bfc5f24fcd3200031c80b1,6,7,2016-02-14 01:10:25,207
37988,438,54e52607e4b01191dc064966,56bee44b4fcd3200031c80a8,4,3,2016-02-13 09:07:41,674
37990,553,54e52607e4b01191dc064966,56be16bd7d5b620003160a51,4,0,2016-02-12 18:30:43,18
38000,553,54e52607e4b01191dc064966,56bc80b14f6dad0003c1defc,11,3,2016-02-11 13:38:14,64
38012,553,54e52607e4b01191dc064966,56ba261b42d11200032427df,11,2,2016-02-09 18:47:11,119
38042,438,54e52607e4b01191dc064966,56b24c1d91313e00035ae7d4,4,0,2016-02-03 19:51:08,83
38056,438,54e52607e4b01191dc064966,56b02fa638f99e0003e33455,1,9,2016-02-02 05:25:11,414
38061,481,54e52607e4b01191dc064966,56af25f8f1ef260003e3084c,12,1,2016-02-01 10:26:17,929
38065,438,54e52607e4b01191dc064966,56ad55cf63b2d50003f21aac,19,1,2016-01-31 01:31:12,90
38071,438,54e52607e4b01191dc064966,56ac0bf221a06f0003657b2d,13,0,2016-01-30 02:03:46,1089
38080,481,54e52607e4b01191dc064966,56ab1e1b1f385d0003454754,1,4,2016-01-29 09:08:48,5
38086,481,54e52607e4b01191dc064966,56aa4b171f385d0003454742,2,5,2016-01-28 18:06:59,48
38088,493,54e52607e4b01191dc064966,56aa24571f385d000345473c,9,0,2016-01-28 15:23:15,55
38101,481,54e52607e4b01191dc064966,56a885170cdea40003d977a0,11,0,2016-01-27 09:50:36,184
38110,481,54e52607e4b01191dc064966,56a5efda533aac0003c971de,8,6,2016-01-25 10:16:27,466
38117,438,54e52607e4b01191dc064966,56a458fd4f11230003969047,4,7,2016-01-24 05:54:21,347
38123,438,54e52607e4b01191dc064966,56a237568dfcbd0003669c57,6,2,2016-01-22 15:06:16,66
38142,481,54e52607e4b01191dc064966,569df3fb68bfd200034ce7d1,14,2,2016-01-19 09:23:17,468
38148,481,54e52607e4b01191dc064966,569cada7ddd1e200031e6a95,23,2,2016-01-18 10:14:29,498
38151,438,54e52607e4b01191dc064966,569a4ecc99ac0f000337c19e,11,0,2016-01-16 15:08:10,102
38158,438,54e52607e4b01191dc064966,56992677ca00090003199c7b,7,2,2016-01-15 18:03:47,240
38164,438,54e52607e4b01191dc064966,5698187501e8fa00035a8d9b,1,1,2016-01-14 22:51:49,27
38166,481,54e52607e4b01191dc064966,5697b01e01e8fa00035a8d92,17,2,2016-01-14 15:24:12,347
38198,481,54e52607e4b01191dc064966,568f96bce74a5b000307f855,3,0,2016-01-08 11:59:50,20
38213,438,54e52607e4b01191dc064966,568b98652bd6ad0003de00d2,4,2,2016-01-05 11:14:48,144
38240,553,54e52607e4b01191dc064966,5680810e78b88100035b2502,18,2,2015-12-28 01:23:41,507
38245,438,54e52607e4b01191dc064966,567fc74978b88100035b24fd,4,0,2015-12-27 12:11:02,40
38251,438,54e52607e4b01191dc064966,567e781062ec3e0003a692f8,4,3,2015-12-26 12:20:46,12
38272,438,54e52607e4b01191dc064966,567a78f434ee7d0003d88beb,0,2,2015-12-23 11:35:30,1
38276,438,54e52607e4b01191dc064966,5679d463cf684e000311de5b,0,2,2015-12-22 23:53:21,1
38304,438,54e52607e4b01191dc064966,56765e1f45db5d00034f68cb,0,3,2015-12-20 08:51:58,1
38316,553,54e52607e4b01191dc064966,5673f3eaebd7250003a97858,8,2,2015-12-18 12:54:18,69
38322,481,54e52607e4b01191dc064966,5673c0e0ebd7250003a97851,1,1,2015-12-18 09:15:26,130
38333,481,54e52607e4b01191dc064966,56727f9abde63e0003fee24a,9,2,2015-12-17 10:13:00,1123
38338,438,54e52607e4b01191dc064966,56725761bde63e0003fee245,2,6,2015-12-17 07:34:12,27
38341,438,54e52607e4b01191dc064966,5671c53469558a0003ce936a,4,1,2015-12-16 21:10:30,333
38355,481,54e52607e4b01191dc064966,56711d0169558a0003ce9358,2,0,2015-12-16 09:12:29,9
38364,481,54e52607e4b01191dc064966,566fcda335dce00003a07f9f,2,9,2015-12-15 09:19:25,156
38379,481,54e52607e4b01191dc064966,566e895cd81cde000337e6e8,8,2,2015-12-14 10:12:00,807
38410,481,54e52607e4b01191dc064966,566a98aa7736f1000365fa73,17,2,2015-12-11 10:34:13,70
38440,481,54e52607e4b01191dc064966,5667e35dc4cccf0003f26a8d,6,1,2015-12-09 09:15:42,87
38487,481,54e52607e4b01191dc064966,566001f4b0a72a000349aec3,6,5,2015-12-03 09:46:49,350
38512,481,54e52607e4b01191dc064966,565ea6f5c15689000359f9fa,3,0,2015-12-02 09:07:53,91
38559,481,54e52607e4b01191dc064966,565826a32dc087000324e265,17,4,2015-11-27 10:41:37,866
38574,481,54e52607e4b01191dc064966,5656c7ca4aafd5000396a7a2,2,4,2015-11-26 09:50:06,29
38583,481,54e52607e4b01191dc064966,5655a3a207a5de0003090907,5,4,2015-11-25 13:03:22,92
38596,481,54e52607e4b01191dc064966,56543fcf16b440000318bbf5,3,1,2015-11-24 11:45:14,57
38620,438,54e52607e4b01191dc064966,56503d00487ae90003e1ee0e,5,0,2015-11-21 10:45:14,18
38629,553,54e52607e4b01191dc064966,564efaec4fe5bc0003d37572,9,3,2015-11-20 11:50:21,228
38642,438,54e52607e4b01191dc064966,564df7bff5e28200038619d2,10,0,2015-11-19 17:25:11,82
38696,481,54e52607e4b01191dc064966,56459e99f4c0020003039284,0,0,2015-11-13 09:24:49,143
38699,438,54e52607e4b01191dc064966,564575dab0f2750003daaece,0,1,2015-11-13 06:32:47,28
38709,481,54e52607e4b01191dc064966,56445d38b0f2750003daaebf,5,0,2015-11-12 10:32:10,186
38723,481,54e52607e4b01191dc064966,5643028898be220003706b58,7,3,2015-11-11 09:54:41,107
38738,481,54e52607e4b01191dc064966,5641b26213664c000332c8c3,3,1,2015-11-10 10:00:38,97
38740,553,54e52607e4b01191dc064966,5641ac1113664c000332c8c1,8,8,2015-11-10 09:34:23,101
38756,481,54e52607e4b01191dc064966,5640556ca3c29d00036a1067,5,3,2015-11-09 09:11:50,74
38764,553,54e52607e4b01191dc064966,563e37fa585fb60003b4491b,20,2,2015-11-07 18:42:18,303
38766,438,54e52607e4b01191dc064966,563dfc71585fb60003b44919,7,9,2015-11-07 14:28:23,154
38776,481,54e52607e4b01191dc064966,563c67e54ae8360003a3ddc9,7,1,2015-11-06 09:41:26,78
38780,438,54e52607e4b01191dc064966,563c44794ae8360003a3ddc5,1,2,2015-11-06 07:11:11,12
38790,481,54e52607e4b01191dc064966,563b20b9698f960003f558d3,3,1,2015-11-05 10:25:52,92
38803,481,54e52607e4b01191dc064966,5639def9e279f80003eee891,5,0,2015-11-04 11:20:51,146
38804,438,54e52607e4b01191dc064966,5639c6ade279f80003eee885,1,13,2015-11-04 09:49:53,132
38813,553,54e52607e4b01191dc064966,56389ac58f679100034b99fd,23,4,2015-11-03 12:30:15,650
38836,438,54e52607e4b01191dc064966,563406c9f260e800032c42ac,10,1,2015-10-31 01:09:46,34
38845,481,54e52607e4b01191dc064966,56333708ca068700031cdcff,10,0,2015-10-30 10:23:13,60
38865,481,54e52607e4b01191dc064966,5631d4d6f9290000033cfa4b,24,3,2015-10-29 09:10:25,135
38869,438,54e52607e4b01191dc064966,5631a134f9290000033cfa47,10,10,2015-10-29 05:31:53,260
38873,438,54e52607e4b01191dc064966,56310ecd9f07a30003ba6886,3,1,2015-10-28 19:07:12,22
38877,481,54e52607e4b01191dc064966,56309a8c9f07a30003ba6881,20,2,2015-10-28 10:49:00,176
38888,481,54e52607e4b01191dc064966,562f72196b17850003b8ff1c,4,3,2015-10-27 13:44:07,53
38899,438,54e52607e4b01191dc064966,562f1a926b17850003b8ff11,6,13,2015-10-27 07:33:21,588
38918,553,54e52607e4b01191dc064966,5629057c0524d70003917218,19,18,2015-10-22 17:49:17,106
38934,481,54e52607e4b01191dc064966,56288ba697f66800031bced4,5,2,2015-10-22 09:09:12,4
38954,481,54e52607e4b01191dc064966,56274cd147804a0003bbe62a,16,2,2015-10-21 10:28:38,95
38978,481,54e52607e4b01191dc064966,5624b5f77f67160003d6de7e,6,2,2015-10-19 11:20:18,116
38980,438,54e52607e4b01191dc064966,5623bb8a417cc80003fd2965,13,4,2015-10-18 17:32:23,182
38992,481,54e52607e4b01191dc064966,5620b2b5a9fdea0003a9713a,0,2,2015-10-16 10:14:13,218
39005,481,54e52607e4b01191dc064966,561f6bb44139690003e93024,31,4,2015-10-15 11:01:00,232
39032,481,54e52607e4b01191dc064966,56177a849fe0d70003d72f06,5,1,2015-10-09 10:27:26,76
39042,481,54e52607e4b01191dc064966,56161de9a5b0190003e1b1e2,9,2,2015-10-08 09:39:15,202
39050,481,54e52607e4b01191dc064966,5614fe71c4ce9200032423c0,5,6,2015-10-07 13:13:31,670
39065,481,54e52607e4b01191dc064966,561379a250427200032040c5,1,7,2015-10-06 09:34:29,82
39074,481,54e52607e4b01191dc064966,561271be50427200032040ba,2,4,2015-10-05 14:48:36,65
39087,481,54e52607e4b01191dc064966,560e6a0602508c000343a003,2,1,2015-10-02 13:26:42,34
39103,481,54e52607e4b01191dc064966,560cedcc7cd07c000365cb4f,15,3,2015-10-01 10:22:46,266
39117,481,54e52607e4b01191dc064966,560ba4571a683b0003501a04,3,1,2015-09-30 10:58:52,31
39134,481,54e52607e4b01191dc064966,560aa0f1ce09b3000347dd88,18,4,2015-09-29 16:25:50,931
39159,481,54e52607e4b01191dc064966,5608f4381b86910003890193,0,2,2015-09-28 10:02:04,207
39186,481,54e52607e4b01191dc064966,560501b49304070003dc7f3a,15,2,2015-09-25 10:07:48,517
39207,481,54e52607e4b01191dc064966,5603e40b70ae870003fe7f26,21,1,2015-09-24 13:39:19,1777
39225,481,54e52607e4b01191dc064966,56026944c5cc01000322509e,3,2,2015-09-23 10:56:15,53
39238,438,54e52607e4b01191dc064966,5601974ec5cc010003225088,3,0,2015-09-22 20:00:47,1
39244,481,54e52607e4b01191dc064966,56017a9b035628000307818e,14,3,2015-09-22 17:57:07,159
39265,481,54e52607e4b01191dc064966,55ffce3d86e0b600038c74a5,3,5,2015-09-21 11:29:47,62
39272,438,54e52607e4b01191dc064966,55fe7f0714917d00035c3644,0,0,2015-09-20 11:40:26,1
39313,438,54e52607e4b01191dc064966,55f9b553a1750a0003ddd156,16,2,2015-09-16 20:30:47,259
39318,481,54e52607e4b01191dc064966,55f9786aa1750a0003ddd14d,8,1,2015-09-16 16:09:31,68
39356,481,54e52607e4b01191dc064966,55f68f84654e80000316ed81,10,1,2015-09-14 11:12:03,106
39434,493,54e52607e4b01191dc064966,55ed2987e4b0d5af5f0fd3f4,3,1,2015-09-07 08:07:01,41
39477,481,54e52607e4b01191dc064966,55e6e417e4b01a00458d78ae,3,2,2015-09-02 13:56:33,143
39500,438,54e52607e4b01191dc064966,55e48f2ae4b0ea3d02f4c596,5,2,2015-08-31 19:30:18,542
39503,481,54e52607e4b01191dc064966,55e43d8ae4b0ea3d02f4c592,4,2,2015-08-31 13:41:41,54
39508,438,54e52607e4b01191dc064966,55e353f6e4b0473f783e160a,1,3,2015-08-30 21:05:26,45
39538,481,54e52607e4b01191dc064966,55ddd548e4b0e7a0ba24f3f1,6,0,2015-08-26 17:02:50,102
39542,438,54e52607e4b01191dc064966,55dd9cd9e4b0e7a0ba24f3ec,11,0,2015-08-26 13:02:48,126
39596,438,54e52607e4b01191dc064966,55d4c923e4b087d1b2dc4042,6,1,2015-08-19 20:21:23,37
39608,481,54e52607e4b01191dc064966,55d306b6e4b0e21aeb19cd1e,7,5,2015-08-18 12:18:49,135
39619,481,54e52607e4b01191dc064966,55d18846e4b0a8519c6751db,2,1,2015-08-17 09:07:27,28
39635,438,54e52607e4b01191dc064966,55ccbb8de4b0c91b4630a564,3,1,2015-08-13 17:45:12,23
39646,481,54e52607e4b01191dc064966,55cc4509e4b0c91b4630a553,11,5,2015-08-13 09:16:01,296
39701,481,54e52607e4b01191dc064966,55c341ebe4b05c830c729f25,13,12,2015-08-06 13:14:13,204
39715,438,54e52607e4b01191dc064966,55c24b34e4b0c5eaf00119c5,4,0,2015-08-05 19:43:16,18
39736,481,54e52607e4b01191dc064966,55c0b8e5e4b08e673ba7c31c,7,0,2015-08-04 15:03:09,117
39758,481,54e52607e4b01191dc064966,55bf728ce4b0345770f83356,3,0,2015-08-03 15:53:57,41
39789,481,54e52607e4b01191dc064966,55b9e9b0e4b04ccff0804a8d,2,0,2015-07-30 11:08:27,117
39823,438,54e52607e4b01191dc064966,55b73919e4b07ff804846101,11,0,2015-07-28 10:10:30,90
39845,438,54e52607e4b01191dc064966,55b34864e4b02cbd7ed24b38,27,3,2015-07-25 10:27:14,533
39852,481,54e52607e4b01191dc064966,55b20ca6e4b0d8ca873768c7,0,0,2015-07-24 11:59:32,19
39865,481,54e52607e4b01191dc064966,55b0d755e4b0bfbfe0dbd70c,1,0,2015-07-23 13:56:32,26
39866,438,54e52607e4b01191dc064966,55b0cfade4b0bfbfe0dbd70a,14,0,2015-07-23 13:27:40,76
39877,438,54e52607e4b01191dc064966,55b01029e4b0bfbfe0dbd6fc,0,0,2015-07-22 23:50:32,6
39885,481,54e52607e4b01191dc064966,55af66c3e4b0188bdd8fc830,3,2,2015-07-22 11:47:06,84
39913,481,54e52607e4b01191dc064966,55acae5ae4b0e5db2bc15214,5,1,2015-07-20 10:16:05,56
39942,481,54e52607e4b01191dc064966,55a8a6d9e4b0965a1764172b,6,0,2015-07-17 08:54:28,131
39952,481,54e52607e4b01191dc064966,55a783ebe4b0ae2af60392ff,3,0,2015-07-16 12:13:31,103
39962,438,54e52607e4b01191dc064966,55a73e40e4b03910c1d387e5,2,2,2015-07-16 07:16:47,42
39971,481,54e52607e4b01191dc064966,55a624eee4b0b2220f1aac20,2,0,2015-07-15 11:15:42,75
39975,438,54e52607e4b01191dc064966,55a5e15ae4b0b2220f1aac1b,7,0,2015-07-15 06:28:10,40
40001,438,54e52607e4b01191dc064966,55a36816e4b050b31b579a5b,0,0,2015-07-13 09:26:09,5
40019,438,54e52607e4b01191dc064966,559fede2e4b05112df9ac85b,4,0,2015-07-10 18:07:53,240
40020,438,54e52607e4b01191dc064966,559fede2e4b05112df9ac85c,12,0,2015-07-10 18:07:53,85
40036,481,54e52607e4b01191dc064966,559f7369e4b0c2b8d52dff68,5,0,2015-07-10 09:21:29,78
40037,481,54e52607e4b01191dc064966,559f7369e4b0c2b8d52dff67,1,0,2015-07-10 09:19:54,133
40089,481,54e52607e4b01191dc064966,559d2e68e4b096e5650ccdcc,6,1,2015-07-08 16:01:01,368
40126,438,54e52607e4b01191dc064966,559b6463e4b04a756c077146,3,0,2015-07-07 07:32:23,28
40130,481,54e52607e4b01191dc064966,559a9296e4b04a756c07713e,3,0,2015-07-06 16:37:01,14
40166,481,54e52607e4b01191dc064966,55963525e4b07e59f2d04373,2,0,2015-07-03 09:06:51,56
40193,438,54e52607e4b01191dc064966,5593ebc9e4b0a0816eb3d64c,0,0,2015-07-01 15:31:54,28
40198,481,54e52607e4b01191dc064966,5593c3c0e4b0ec535a3ed3a3,4,1,2015-07-01 12:40:07,149
40301,481,54e52607e4b01191dc064966,558ac825e4b017b11b2f59aa,2,0,2015-06-24 17:07:38,159
40328,481,54e52607e4b01191dc064966,55893714e4b0cea531b2196f,1,0,2015-06-23 12:36:19,186
40417,438,54e52607e4b01191dc064966,558266b1e4b0c4d5f49dfbc5,0,0,2015-06-18 08:35:18,12
40462,438,54e52607e4b01191dc064966,557fc20fe4b09b5eb72f473a,0,1,2015-06-16 08:28:29,45
40479,438,54e52607e4b01191dc064966,557def41e4b0ee09963c8fb8,0,0,2015-06-14 23:16:48,14
40492,438,54e52607e4b01191dc064966,557bcfe3e4b0579391e115fb,2,2,2015-06-13 08:38:26,98
40514,438,54e52607e4b01191dc064966,557a5fb0e4b060f36d00c413,2,0,2015-06-12 06:27:26,59
40644,438,54e52607e4b01191dc064966,557151d5e4b0c9b9c9566391,1,0,2015-06-05 09:37:54,33
40674,438,54e52607e4b01191dc064966,556fe42be4b017dcdb0fce9b,1,0,2015-06-04 07:37:46,47
40707,438,54e52607e4b01191dc064966,556de135e4b010446de0e412,1,0,2015-06-02 19:00:34,224
40797,438,54e52607e4b01191dc064966,55669e04e4b02e6cb9d40588,10,3,2015-05-28 06:48:03,593
40969,438,54e52607e4b01191dc064966,555b4e3fe4b01d78ba5e3ffd,7,1,2015-05-19 16:52:44,41
40997,438,54e52607e4b01191dc064966,5558ecf6e4b0cbab624ccf3d,0,1,2015-05-17 21:33:09,11
41184,438,54e52607e4b01191dc064966,554121bfe4b026eb66fdf613,14,0,2015-04-29 20:23:58,96
41206,438,54e52607e4b01191dc064966,553fa657e4b06c65d8ced049,7,0,2015-04-28 17:24:56,74
