,companyAlias,employee,numVotes,stillExists,lastParticipationDate,vote.mean,vote.mode,vote.min,vote.max,diffDaysVote.min,diffDaysVote.max,diffDaysVote.median,likes.mean,likes.min,likes.max,dislikes.mean,dislikes.min,dislikes.max,carac.mean,carac.min,carac.max,diffDaysComment.min,diffDaysComment.max,diffDaysComment.median,commentId.count
2192,5742d699f839a10003a407d2,181,133,1,2017-03-19 11:47:45,2.6766917293233083,3,1,4,0,244,150.0,15.3,1.0,34.0,2.5,0.0,14.0,155.7,11.0,491.0,1.0,241.0,165.5,30.0
2193,5742d699f839a10003a407d2,182,159,1,2017-03-20 01:00:00,2.981132075471698,3,2,4,0,244,113.0,20.0,3.0,39.0,0.6923076923076923,0.0,5.0,198.15384615384616,63.0,515.0,5.0,244.0,181.0,13.0
2194,5742d699f839a10003a407d2,183,191,1,2017-03-20 14:11:12,3.089005235602094,3,2,4,0,196,95.0,16.0,12.0,16.0,0.0,0.0,0.0,250.0,146.0,250.0,33.0,33.0,33.0,1.0
2195,5742d699f839a10003a407d2,186,38,1,2016-10-25 10:54:20,2.9473684210526314,3,1,4,0,98,78.5,14.6,4.0,31.0,4.2,0.0,12.0,197.0,25.0,448.0,0.0,97.0,94.0,5.0
2196,5742d699f839a10003a407d2,187,84,0,2017-03-01 01:00:00,2.0,2,1,4,0,224,117.5,18.5,2.0,45.0,2.2083333333333335,0.0,18.0,204.41666666666666,13.0,994.0,0.0,223.0,81.5,24.0
2197,5742d699f839a10003a407d2,188,103,1,2017-03-20 01:00:00,2.3398058252427183,2,1,4,0,243,162.0,18.82,2.0,45.0,2.18,0.0,14.0,216.64,23.0,626.0,8.0,242.0,64.0,50.0
2198,5742d699f839a10003a407d2,189,171,1,2017-03-19 11:47:45,2.5555555555555554,3,1,4,0,243,131.0,20.0,12.0,42.0,0.0,0.0,0.0,283.0,61.0,744.0,91.0,181.0,106.0,3.0
2199,5742d699f839a10003a407d2,190,35,1,2017-03-18 01:00:00,3.0,3,1,4,0,230,129.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2200,5742d699f839a10003a407d2,191,214,1,2017-03-20 01:00:00,2.1261682242990654,2,1,3,0,241,112.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2201,5742d699f839a10003a407d2,192,209,1,2017-03-20 14:11:12,2.478468899521531,3,1,4,0,244,115.0,18.80952380952381,3.0,45.0,1.3333333333333333,0.0,10.0,236.33333333333334,39.0,966.0,1.0,243.0,94.0,21.0
2202,5742d699f839a10003a407d2,194,165,1,2017-03-20 14:11:12,2.9515151515151516,3,1,4,0,216,123.0,9.4375,2.0,37.0,0.875,0.0,7.0,126.125,17.0,322.0,5.0,214.0,93.5,16.0
2203,5742d699f839a10003a407d2,195,106,1,2017-03-20 01:00:00,3.009433962264151,3,3,4,0,215,149.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2204,5742d699f839a10003a407d2,196,89,1,2017-03-20 01:00:00,3.0112359550561796,3,3,4,0,209,104.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2205,5742d699f839a10003a407d2,197,205,1,2017-03-20 01:00:00,3.0146341463414634,3,3,4,0,205,102.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,98.0,98.0,98.0,1.0
2206,5742d699f839a10003a407d2,199,188,1,2017-03-20 11:51:52,2.0585106382978724,2,1,4,0,200,104.5,18.0,4.0,29.0,1.8,0.0,5.0,283.0,33.0,759.0,83.0,199.0,116.0,5.0
2207,5742d699f839a10003a407d2,200,104,1,2017-03-20 01:00:00,3.0,3,3,3,0,168,94.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2208,5742d699f839a10003a407d2,202,175,1,2017-03-20 11:51:52,2.9771428571428573,3,1,4,0,181,92.0,13.0,4.0,22.0,0.0,0.0,0.0,102.5,45.0,160.0,52.0,95.0,73.5,2.0
2209,5742d699f839a10003a407d2,204,85,1,2017-03-17 01:00:00,1.7058823529411764,1,1,4,0,178,126.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2210,5742d699f839a10003a407d2,205,115,1,2017-03-17 01:00:00,2.9391304347826086,3,1,4,0,175,85.0,14.0,12.0,14.0,0.0,0.0,0.0,116.0,116.0,116.0,88.0,88.0,88.0,1.0
2211,5742d699f839a10003a407d2,207,150,1,2017-03-19 01:00:00,2.7333333333333334,3,1,4,0,179,102.5,15.666666666666666,6.0,23.0,0.6666666666666666,0.0,1.0,76.33333333333333,69.0,88.0,62.0,88.0,69.0,3.0
2212,5742d699f839a10003a407d2,210,107,1,2017-03-18 01:00:00,3.02803738317757,3,2,4,0,161,85.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2213,5742d699f839a10003a407d2,212,123,1,2017-03-20 11:51:52,2.813008130081301,3,1,4,0,157,78.0,13.285714285714286,6.0,27.0,0.2857142857142857,0.0,1.0,142.85714285714286,19.0,339.0,9.0,151.0,91.0,7.0
2214,5742d699f839a10003a407d2,213,67,1,2017-03-17 18:07:56,3.1194029850746268,3,1,4,0,130,71.0,8.65,0.0,28.0,0.1,0.0,1.0,117.0,18.0,712.0,1.0,115.0,84.5,20.0
2215,5742d699f839a10003a407d2,214,11,0,2017-01-17 01:00:00,3.0,3,2,4,0,28,6.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2216,5742d699f839a10003a407d2,215,5,1,2016-12-28 01:00:00,2.6,3,2,3,0,6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,16.0,16.0,16.0,2.0,2.0,2.0,1.0
2217,5742d699f839a10003a407d2,218,57,1,2017-03-20 14:11:12,2.8596491228070176,3,2,3,0,89,29.0,10.666666666666666,4.0,17.0,3.3333333333333335,0.0,13.0,270.77777777777777,54.0,465.0,4.0,80.0,28.0,9.0
2218,5742d699f839a10003a407d2,220,5,1,2017-02-16 01:00:00,3.4,4,2,4,0,77,51.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2219,5742d699f839a10003a407d2,221,69,1,2017-03-20 11:51:52,2.550724637681159,3,1,3,0,70,36.0,9.642857142857142,0.0,23.0,0.42857142857142855,0.0,3.0,95.35714285714286,15.0,588.0,2.0,69.0,35.5,14.0
2220,5742d699f839a10003a407d2,222,21,1,2017-03-16 01:00:00,3.0476190476190474,3,1,4,0,64,36.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2221,5742d699f839a10003a407d2,226,4,1,2017-02-27 01:00:00,3.25,3,3,4,0,21,14.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2222,5742d699f839a10003a407d2,227,32,1,2017-03-20 01:00:00,2.46875,2,2,4,0,32,15.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2223,5742d699f839a10003a407d2,229,30,1,2017-03-20 01:00:00,3.4,3,2,4,0,31,16.0,17.0,12.0,17.0,0.0,0.0,0.0,77.0,77.0,77.0,20.0,20.0,20.0,1.0
2224,5742d699f839a10003a407d2,230,5,1,2017-03-08 01:00:00,2.8,2,2,4,0,11,4.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2225,5742d699f839a10003a407d2,231,5,1,2017-03-19 11:13:00,3.0,3,3,3,0,19,6.0,18.333333333333332,0.0,29.0,0.0,0.0,0.0,124.33333333333333,32.0,207.0,0.0,5.0,5.0,3.0
2226,5742d699f839a10003a407d2,233,3,1,2017-03-18 01:00:00,3.0,3,3,3,0,3,1.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2227,574c423856b6300003009953,1,123,1,2017-03-20 13:13:38,3.869918699186992,4,2,4,0,272,158.0,2.7534246575342465,0.0,16.0,0.4657534246575342,0.0,6.0,42.23287671232877,6.0,219.0,0.0,272.0,192.0,59.0
2228,574c423856b6300003009953,2,95,1,2017-03-17 01:00:00,2.957894736842105,3,1,4,0,268,148.0,4.066666666666666,0.0,13.0,0.9333333333333333,0.0,5.0,51.733333333333334,8.0,159.0,21.0,268.0,141.0,15.0
2229,574c423856b6300003009953,3,49,1,2017-02-02 01:00:00,3.816326530612245,4,2,4,0,225,102.0,2.588235294117647,0.0,6.0,0.35294117647058826,0.0,3.0,22.294117647058822,8.0,52.0,76.0,225.0,161.0,17.0
2230,574c423856b6300003009953,4,96,1,2017-03-20 01:00:00,3.8020833333333335,4,2,4,0,271,138.5,2.25,1.0,4.0,0.0,0.0,0.0,24.5,9.0,47.0,165.0,226.0,215.5,4.0
2231,574c423856b6300003009953,5,111,1,2017-03-20 01:00:00,3.4594594594594597,4,1,4,0,270,167.0,1.1538461538461537,0.0,5.0,0.0,0.0,0.0,16.53846153846154,6.0,33.0,110.0,263.0,240.0,13.0
2232,574c423856b6300003009953,6,144,1,2017-03-20 01:00:00,3.9930555555555554,4,3,4,0,221,114.0,1.75,0.0,4.0,0.4166666666666667,0.0,4.0,25.416666666666668,4.0,102.0,48.0,221.0,210.0,12.0
2233,574c423856b6300003009953,7,199,1,2017-03-19 01:00:00,3.9648241206030153,4,1,4,0,270,123.0,4.780487804878049,0.0,17.0,1.170731707317073,0.0,7.0,48.609756097560975,11.0,203.0,17.0,270.0,192.0,41.0
2234,574c423856b6300003009953,8,181,1,2017-03-20 01:00:00,3.74585635359116,4,2,4,0,264,142.0,3.671875,0.0,14.0,0.734375,0.0,5.0,28.859375,4.0,82.0,12.0,263.0,151.5,59.0
2235,574c423856b6300003009953,9,138,1,2017-03-20 01:00:00,3.86231884057971,4,1,4,0,264,172.5,1.75,0.0,7.0,0.75,0.0,5.0,26.0,12.0,45.0,5.0,256.0,222.0,8.0
2236,574c423856b6300003009953,10,22,0,2016-08-31 02:00:00,2.8636363636363638,3,1,4,0,37,21.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2237,574c423856b6300003009953,11,15,0,2016-10-07 02:00:00,3.2,4,2,4,0,17,9.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2238,574c423856b6300003009953,12,2,1,2016-09-09 02:00:00,2.0,1,1,3,0,29,14.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2239,574c423856b6300003009953,13,10,1,2016-11-29 01:00:00,3.4,4,2,4,0,38,25.5,3.0,3.0,3.0,0.0,0.0,0.0,57.0,57.0,57.0,35.0,35.0,35.0,1.0
2240,574c423856b6300003009953,14,15,1,2017-03-03 01:00:00,3.066666666666667,3,3,4,0,129,112.0,10.0,10.0,10.0,0.0,0.0,0.0,36.0,36.0,36.0,115.0,115.0,115.0,1.0
2241,574c423856b6300003009953,15,124,1,2017-03-19 09:28:23,3.629032258064516,4,1,4,0,237,150.5,4.666666666666667,1.0,14.0,1.0,0.0,9.0,42.77777777777778,8.0,161.0,11.0,236.0,158.0,27.0
2242,574c423856b6300003009953,16,27,1,2016-09-28 02:00:00,3.4814814814814814,4,1,4,0,64,22.0,4.933333333333334,1.0,17.0,2.3333333333333335,0.0,9.0,49.666666666666664,11.0,158.0,6.0,63.0,20.0,15.0
2243,574c423856b6300003009953,17,1,0,2016-08-02 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2244,574c423856b6300003009953,18,5,0,2016-08-02 02:00:00,2.8,3,2,3,0,6,4.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2245,574c423856b6300003009953,19,105,1,2017-03-18 01:00:00,3.123809523809524,3,1,4,0,226,136.0,4.571428571428571,0.0,14.0,0.75,0.0,5.0,70.5,5.0,202.0,9.0,226.0,145.5,28.0
2246,574c423856b6300003009953,20,31,0,2016-12-13 01:00:00,2.7096774193548385,3,1,4,0,124,61.0,14.0,12.0,14.0,0.0,0.0,0.0,43.0,43.0,43.0,84.0,84.0,84.0,1.0
2247,574c423856b6300003009953,21,30,0,2016-11-29 01:00:00,3.1,3,2,4,0,126,27.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2248,574c423856b6300003009953,22,109,1,2017-03-20 01:00:00,2.614678899082569,3,1,4,0,237,69.0,7.25,2.0,15.0,2.25,0.0,6.0,31.5,11.0,69.0,12.0,167.0,107.5,4.0
2249,574c423856b6300003009953,23,56,1,2017-02-27 01:00:00,2.9464285714285716,3,1,4,0,192,96.5,2.0,2.0,2.0,0.0,0.0,0.0,28.0,28.0,28.0,186.0,186.0,186.0,1.0
2250,574c423856b6300003009953,25,32,1,2017-03-15 18:30:57,2.65625,3,1,4,0,225,141.5,2.0,1.0,3.0,1.2857142857142858,0.0,3.0,51.57142857142857,8.0,118.0,124.0,223.0,180.0,7.0
2251,574c423856b6300003009953,26,51,1,2017-03-17 15:13:21,3.8823529411764706,4,2,4,0,235,142.0,5.142857142857143,2.0,9.0,0.7142857142857143,0.0,2.0,48.285714285714285,11.0,187.0,83.0,162.0,139.0,7.0
2252,574c423856b6300003009953,27,105,1,2017-03-20 18:45:09,3.323809523809524,4,1,4,0,238,137.0,4.848484848484849,0.0,11.0,1.0606060606060606,0.0,13.0,46.5,7.0,193.0,5.0,231.0,126.0,59.0
2253,574c423856b6300003009953,28,53,0,2016-10-24 02:00:00,3.339622641509434,4,1,4,0,83,45.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2254,574c423856b6300003009953,30,40,1,2016-12-01 01:00:00,3.3,4,1,4,0,126,67.0,1.7,0.0,6.0,0.26666666666666666,0.0,1.0,41.46666666666667,11.0,120.0,13.0,126.0,85.0,30.0
2255,574c423856b6300003009953,32,23,0,2016-10-28 02:00:00,3.1739130434782608,4,1,4,0,93,45.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2256,574c423856b6300003009953,34,134,1,2017-03-20 18:45:09,3.1343283582089554,4,1,4,0,238,124.5,6.425531914893617,0.0,24.0,1.5106382978723405,0.0,8.0,48.61702127659574,6.0,221.0,0.0,238.0,124.0,47.0
2257,574c423856b6300003009953,36,91,1,2017-03-20 01:00:00,3.6153846153846154,4,1,4,0,237,118.0,4.673913043478261,0.0,16.0,0.6956521739130435,0.0,5.0,31.304347826086957,5.0,93.0,2.0,236.0,152.5,46.0
2258,574c423856b6300003009953,37,32,1,2017-03-06 01:00:00,3.375,3,2,4,0,185,127.0,9.0,5.0,12.0,0.0,0.0,0.0,77.8,50.0,165.0,90.0,185.0,142.0,5.0
2259,574c423856b6300003009953,39,32,1,2017-02-24 14:16:06,3.03125,3,1,4,0,179,156.5,5.153846153846154,1.0,12.0,2.0,0.0,7.0,62.03846153846154,14.0,403.0,0.0,176.0,151.5,26.0
2260,574c423856b6300003009953,40,76,1,2017-02-28 14:03:28,3.1842105263157894,4,1,4,0,208,137.5,3.6785714285714284,0.0,11.0,0.9285714285714286,0.0,5.0,99.21428571428571,2.0,704.0,0.0,208.0,140.5,28.0
2261,574c423856b6300003009953,41,1,1,2016-10-25 08:36:59,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2262,574c423856b6300003009953,42,34,1,2017-03-17 01:00:00,3.411764705882353,4,2,4,0,192,116.0,6.85,1.0,14.0,1.7,0.0,10.0,41.7,7.0,106.0,11.0,178.0,73.0,20.0
2263,574c423856b6300003009953,43,1,1,2016-07-26 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2264,574c423856b6300003009953,45,185,1,2017-03-20 13:13:38,3.5837837837837836,4,1,4,0,235,124.0,5.594936708860759,0.0,16.0,1.1012658227848102,0.0,9.0,51.607594936708864,6.0,190.0,4.0,233.0,167.0,59.0
2265,574c423856b6300003009953,49,2,1,2016-08-03 02:00:00,3.0,3,3,3,0,6,3.0,2.0,2.0,2.0,0.0,0.0,0.0,95.0,95.0,95.0,5.0,5.0,5.0,1.0
2266,574c423856b6300003009953,52,1,1,2016-09-05 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2267,574c423856b6300003009953,53,82,1,2017-03-17 01:00:00,2.8780487804878048,3,1,4,0,234,179.5,3.111111111111111,0.0,14.0,0.3333333333333333,0.0,1.0,47.666666666666664,5.0,130.0,8.0,226.0,204.0,9.0
2268,574c423856b6300003009953,54,10,1,2016-12-02 16:33:15,2.8,2,2,4,0,130,103.5,2.0,1.0,3.0,1.3333333333333333,0.0,3.0,51.333333333333336,22.0,97.0,0.0,112.0,94.0,3.0
2269,574c423856b6300003009953,55,33,1,2017-03-16 01:00:00,2.787878787878788,3,1,4,0,223,174.0,2.6296296296296298,0.0,11.0,1.1481481481481481,0.0,5.0,28.88888888888889,3.0,97.0,29.0,223.0,169.0,27.0
2270,574c423856b6300003009953,56,18,0,2016-11-02 01:00:00,3.6666666666666665,4,3,4,0,43,31.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2271,574c423856b6300003009953,60,6,1,2017-03-17 01:00:00,2.8333333333333335,3,2,3,0,234,43.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2272,574c423856b6300003009953,62,3,1,2016-12-29 17:24:49,2.6666666666666665,3,2,3,0,73,65.0,3.0,3.0,3.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,1.0
2273,574c423856b6300003009953,63,46,0,2016-12-06 01:00:00,2.260869565217391,2,1,4,0,133,87.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2274,574c423856b6300003009953,65,78,0,2017-03-07 01:00:00,2.858974358974359,3,1,4,0,214,112.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2275,574c423856b6300003009953,67,22,1,2017-03-20 08:34:05,2.9545454545454546,3,2,3,0,237,34.5,2.6,0.0,10.0,2.2,0.0,9.0,49.86666666666667,13.0,85.0,31.0,236.0,44.0,15.0
2276,574c423856b6300003009953,68,116,1,2017-03-17 15:13:21,3.4741379310344827,4,2,4,0,235,128.5,5.0,0.0,16.0,0.4,0.0,4.0,38.0,6.0,89.0,56.0,226.0,213.0,15.0
2277,574c423856b6300003009953,69,114,1,2017-03-20 01:00:00,3.06140350877193,3,1,4,0,237,106.5,4.7254901960784315,0.0,17.0,1.1764705882352942,0.0,10.0,53.09803921568628,6.0,187.0,9.0,237.0,194.0,51.0
2278,574c423856b6300003009953,71,27,1,2017-03-06 01:00:00,3.8518518518518516,4,3,4,0,221,143.0,2.6666666666666665,0.0,4.0,0.6666666666666666,0.0,1.0,28.666666666666668,17.0,38.0,3.0,153.0,149.0,3.0
2279,574c423856b6300003009953,72,1,1,2016-10-12 02:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2280,574c423856b6300003009953,73,14,1,2017-03-14 17:17:26,2.5714285714285716,3,2,3,0,231,88.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2281,574c423856b6300003009953,75,119,1,2017-03-17 01:00:00,3.4453781512605044,4,1,4,0,234,140.0,5.666666666666667,1.0,18.0,0.9333333333333333,0.0,6.0,67.6,15.0,436.0,10.0,230.0,184.5,30.0
2282,574c423856b6300003009953,77,8,0,2016-08-11 02:00:00,3.25,3,3,4,0,17,12.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2283,574c423856b6300003009953,78,83,1,2017-03-17 14:19:07,3.4096385542168677,4,2,4,0,235,147.0,3.357142857142857,0.0,8.0,0.7857142857142857,0.0,4.0,36.57142857142857,4.0,89.0,9.0,231.0,158.5,14.0
2284,574c423856b6300003009953,79,14,0,2016-09-01 02:00:00,3.7857142857142856,4,2,4,0,38,22.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2285,574c423856b6300003009953,80,99,1,2017-03-20 01:00:00,3.080808080808081,3,1,4,0,188,97.0,4.833333333333333,1.0,18.0,0.4166666666666667,0.0,3.0,36.583333333333336,6.0,93.0,19.0,171.0,127.0,12.0
2286,574c423856b6300003009953,81,8,1,2016-11-29 01:00:00,3.875,4,3,4,0,70,39.5,0.0,0.0,0.0,3.0,3.0,3.0,6.0,6.0,6.0,35.0,35.0,35.0,1.0
2287,574c423856b6300003009953,83,28,1,2017-03-07 01:00:00,2.892857142857143,3,1,4,0,208,151.5,3.6666666666666665,0.0,8.0,1.0,0.0,3.0,27.5,8.0,51.0,46.0,187.0,141.0,6.0
2288,574c423856b6300003009953,84,1,1,2016-08-10 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2289,574c423856b6300003009953,85,67,1,2017-03-20 01:00:00,2.7761194029850746,3,1,4,0,221,138.0,6.857142857142857,0.0,28.0,1.5714285714285714,0.0,7.0,106.71428571428571,29.0,286.0,31.0,213.0,150.5,14.0
2290,574c423856b6300003009953,87,166,1,2017-03-20 01:00:00,3.8373493975903616,4,2,4,0,237,129.5,4.232142857142857,0.0,20.0,0.875,0.0,5.0,48.910714285714285,7.0,214.0,3.0,236.0,148.5,56.0
2291,574c423856b6300003009953,88,37,1,2017-03-20 01:00:00,3.4864864864864864,4,2,4,0,163,40.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2292,574c423856b6300003009953,89,15,1,2017-03-11 01:00:00,2.933333333333333,3,2,4,0,227,16.0,4.571428571428571,0.0,11.0,2.142857142857143,0.0,4.0,65.85714285714286,15.0,136.0,0.0,227.0,8.0,7.0
2293,574c423856b6300003009953,90,1,1,2016-09-27 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
2294,574c423856b6300003009953,91,7,1,2016-09-01 18:00:45,3.2857142857142856,3,2,4,0,38,22.0,2.5714285714285716,0.0,7.0,0.14285714285714285,0.0,1.0,78.85714285714286,12.0,115.0,0.0,37.0,22.0,7.0
2295,574c423856b6300003009953,92,60,1,2017-03-17 01:00:00,3.8666666666666667,4,3,4,0,233,95.5,3.5,1.0,6.0,0.5,0.0,1.0,18.0,13.0,23.0,12.0,114.0,63.0,2.0
2296,574c423856b6300003009953,94,128,1,2017-03-20 01:00:00,3.1015625,3,1,4,0,222,101.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,194.0,194.0,194.0,1.0
2297,574c423856b6300003009953,96,141,1,2017-03-17 15:13:21,3.6595744680851063,4,1,4,0,235,119.0,5.555555555555555,1.0,10.0,0.3888888888888889,0.0,2.0,72.94444444444444,3.0,372.0,30.0,217.0,158.5,18.0
2298,574c423856b6300003009953,97,79,1,2017-03-10 01:00:00,3.7974683544303796,4,1,4,0,227,143.0,4.448275862068965,0.0,18.0,1.4482758620689655,0.0,7.0,46.03448275862069,10.0,154.0,8.0,227.0,149.0,29.0
2299,574c423856b6300003009953,98,112,1,2017-03-19 01:00:00,3.0089285714285716,3,3,4,0,228,94.5,7.428571428571429,3.0,16.0,0.5714285714285714,0.0,3.0,103.71428571428571,39.0,205.0,18.0,172.0,85.0,7.0
2300,574c423856b6300003009953,100,78,1,2017-03-17 01:00:00,3.6025641025641026,4,2,4,0,218,106.5,4.769230769230769,1.0,19.0,0.5384615384615384,0.0,3.0,44.92307692307692,10.0,110.0,22.0,190.0,125.0,13.0
2301,574c423856b6300003009953,101,18,1,2016-11-07 01:00:00,3.611111111111111,4,2,4,0,97,68.5,3.6666666666666665,1.0,6.0,1.0,0.0,3.0,18.333333333333332,12.0,24.0,33.0,87.0,60.0,3.0
2302,574c423856b6300003009953,102,65,1,2017-03-16 01:00:00,3.4,3,3,4,0,218,105.0,2.4523809523809526,1.0,6.0,0.38095238095238093,0.0,3.0,24.785714285714285,4.0,82.0,1.0,218.0,117.5,42.0
