,employee,companyAlias,numVotes,lastParticipationDate,stillExists
1405,165,574c423856b6300003009953,23,2017-03-17 01:00:00,1
1377,131,574c423856b6300003009953,25,2017-03-09 15:39:02,1
1391,146,574c423856b6300003009953,26,2017-03-20 01:00:00,1
1298,16,574c423856b6300003009953,27,2016-09-28 02:00:00,1
1334,71,574c423856b6300003009953,27,2017-03-06 01:00:00,1
1366,116,574c423856b6300003009953,27,2016-12-19 01:00:00,1
1343,83,574c423856b6300003009953,28,2017-03-07 01:00:00,1
1393,148,574c423856b6300003009953,29,2016-12-15 01:00:00,1
1303,21,574c423856b6300003009953,30,2016-11-29 01:00:00,0
1302,20,574c423856b6300003009953,31,2016-12-13 01:00:00,0
1306,25,574c423856b6300003009953,32,2017-03-15 18:30:57,1
1314,37,574c423856b6300003009953,32,2017-03-06 01:00:00,1
1315,39,574c423856b6300003009953,32,2017-02-24 14:16:06,1
1325,55,574c423856b6300003009953,33,2017-03-16 01:00:00,1
1318,42,574c423856b6300003009953,34,2017-03-17 01:00:00,1
1364,114,574c423856b6300003009953,36,2017-03-20 01:00:00,1
1347,88,574c423856b6300003009953,37,2017-03-20 01:00:00,1
1310,30,574c423856b6300003009953,40,2016-12-01 01:00:00,1
1329,63,574c423856b6300003009953,46,2016-12-06 01:00:00,0
1406,166,574c423856b6300003009953,46,2017-03-20 01:00:00,1
1408,170,574c423856b6300003009953,47,2017-03-20 01:00:00,1
1272,3,574c423856b6300003009953,49,2017-02-02 01:00:00,1
1307,26,574c423856b6300003009953,51,2017-03-17 15:13:21,1
1367,117,574c423856b6300003009953,51,2017-03-16 01:00:00,1
1309,28,574c423856b6300003009953,53,2016-10-24 02:00:00,0
1384,138,574c423856b6300003009953,55,2016-11-22 01:00:00,1
1305,23,574c423856b6300003009953,56,2017-02-27 01:00:00,1
1363,113,574c423856b6300003009953,57,2017-03-20 01:00:00,1
1351,92,574c423856b6300003009953,60,2017-03-17 01:00:00,1
1359,104,574c423856b6300003009953,61,2017-03-20 01:00:00,1
1358,102,574c423856b6300003009953,65,2017-03-16 01:00:00,1
1370,124,574c423856b6300003009953,65,2016-11-28 01:00:00,1
1345,85,574c423856b6300003009953,67,2017-03-20 01:00:00,1
1383,137,574c423856b6300003009953,75,2017-02-27 01:00:00,1
1316,40,574c423856b6300003009953,76,2017-02-28 14:03:28,1
1330,65,574c423856b6300003009953,78,2017-03-07 01:00:00,0
1356,100,574c423856b6300003009953,78,2017-03-17 01:00:00,1
1354,97,574c423856b6300003009953,79,2017-03-10 01:00:00,1
1323,53,574c423856b6300003009953,82,2017-03-17 01:00:00,1
1339,78,574c423856b6300003009953,83,2017-03-17 14:19:07,1
1368,118,574c423856b6300003009953,88,2017-03-17 15:13:21,1
1365,115,574c423856b6300003009953,89,2017-03-06 01:00:00,1
1313,36,574c423856b6300003009953,91,2017-03-20 01:00:00,1
1270,2,574c423856b6300003009953,95,2017-03-17 01:00:00,1
1274,4,574c423856b6300003009953,96,2017-03-20 01:00:00,1
1341,80,574c423856b6300003009953,99,2017-03-20 01:00:00,1
1386,140,574c423856b6300003009953,99,2017-02-16 01:00:00,1
1301,19,574c423856b6300003009953,105,2017-03-18 01:00:00,1
1308,27,574c423856b6300003009953,105,2017-03-20 18:45:09,1
1361,109,574c423856b6300003009953,106,2017-03-20 01:00:00,1
1304,22,574c423856b6300003009953,109,2017-03-20 01:00:00,1
1276,5,574c423856b6300003009953,111,2017-03-20 01:00:00,1
1355,98,574c423856b6300003009953,112,2017-03-19 01:00:00,1
1333,69,574c423856b6300003009953,114,2017-03-20 01:00:00,1
1332,68,574c423856b6300003009953,116,2017-03-17 15:13:21,1
1379,133,574c423856b6300003009953,116,2017-03-20 01:00:00,1
1337,75,574c423856b6300003009953,119,2017-03-17 01:00:00,1
1382,136,574c423856b6300003009953,120,2017-03-20 01:00:00,1
1392,147,574c423856b6300003009953,120,2017-03-19 01:00:00,1
1268,1,574c423856b6300003009953,123,2017-03-20 13:13:38,1
1296,15,574c423856b6300003009953,124,2017-03-19 09:28:23,1
1352,94,574c423856b6300003009953,128,2017-03-20 01:00:00,1
1376,130,574c423856b6300003009953,130,2017-03-18 01:00:00,1
1312,34,574c423856b6300003009953,134,2017-03-20 18:45:09,1
1284,9,574c423856b6300003009953,138,2017-03-20 01:00:00,1
1353,96,574c423856b6300003009953,141,2017-03-17 15:13:21,1
1278,6,574c423856b6300003009953,144,2017-03-20 01:00:00,1
1374,128,574c423856b6300003009953,156,2017-03-20 18:45:09,1
1346,87,574c423856b6300003009953,166,2017-03-20 01:00:00,1
1282,8,574c423856b6300003009953,181,2017-03-20 01:00:00,1
1320,45,574c423856b6300003009953,185,2017-03-20 13:13:38,1
1280,7,574c423856b6300003009953,199,2017-03-19 01:00:00,1
3078,4,574c5ade56b6300003009965,1,2016-10-31 01:00:00,1
3103,31,574c5ade56b6300003009965,1,2016-06-17 11:42:04,1
3127,63,574c5ade56b6300003009965,1,2016-09-19 12:30:53,1
3135,74,574c5ade56b6300003009965,1,2016-10-17 02:00:00,1
3140,80,574c5ade56b6300003009965,1,2016-12-12 01:00:00,1
3153,97,574c5ade56b6300003009965,1,2016-07-08 02:00:00,1
3157,102,574c5ade56b6300003009965,1,2016-07-06 02:00:00,1
3167,114,574c5ade56b6300003009965,1,2017-01-24 01:00:00,1
3169,116,574c5ade56b6300003009965,1,2016-09-16 10:56:53,1
3184,132,574c5ade56b6300003009965,1,2016-06-15 08:37:26,1
3191,145,574c5ade56b6300003009965,1,2016-09-26 02:00:00,1
3250,225,574c5ade56b6300003009965,1,2016-09-19 11:36:12,1
3260,236,574c5ade56b6300003009965,1,2016-06-17 02:00:00,1
3270,253,574c5ade56b6300003009965,1,2016-06-23 10:45:28,1
3278,264,574c5ade56b6300003009965,1,2016-06-27 02:00:00,1
3295,292,574c5ade56b6300003009965,1,2016-06-22 02:00:00,0
3300,298,574c5ade56b6300003009965,1,2016-06-27 10:00:53,1
3303,302,574c5ade56b6300003009965,1,2016-06-27 02:00:00,1
3315,318,574c5ade56b6300003009965,1,2016-09-26 02:00:00,1
3321,332,574c5ade56b6300003009965,1,2016-09-07 02:00:00,1
3323,339,574c5ade56b6300003009965,1,2016-09-26 02:00:00,1
3345,364,574c5ade56b6300003009965,1,2016-10-17 02:00:00,1
3192,146,574c5ade56b6300003009965,2,2016-07-01 15:02:24,1
3261,238,574c5ade56b6300003009965,2,2017-02-07 01:00:00,1
3283,271,574c5ade56b6300003009965,2,2016-06-30 02:00:00,1
3308,310,574c5ade56b6300003009965,2,2016-06-27 02:00:00,1
3364,388,574c5ade56b6300003009965,2,2017-01-26 01:00:00,1
3145,88,574c5ade56b6300003009965,3,2016-09-08 02:00:00,1
3203,159,574c5ade56b6300003009965,3,2016-06-17 14:26:28,1
3235,203,574c5ade56b6300003009965,3,2017-03-14 17:04:28,1
3247,217,574c5ade56b6300003009965,3,2016-11-30 01:00:00,1
3265,246,574c5ade56b6300003009965,3,2017-01-24 01:00:00,1
3360,384,574c5ade56b6300003009965,3,2016-11-08 01:00:00,1
3367,391,574c5ade56b6300003009965,3,2017-03-13 01:00:00,1
3084,10,574c5ade56b6300003009965,4,2016-08-19 02:00:00,1
3139,79,574c5ade56b6300003009965,4,2016-07-27 02:00:00,1
3142,82,574c5ade56b6300003009965,4,2016-10-21 02:00:00,1
3190,144,574c5ade56b6300003009965,4,2017-01-30 09:22:49,1
3224,186,574c5ade56b6300003009965,4,2016-11-12 01:00:00,1
3301,300,574c5ade56b6300003009965,4,2016-07-01 02:00:00,1
3361,385,574c5ade56b6300003009965,4,2017-02-05 01:00:00,1
3110,41,574c5ade56b6300003009965,5,2017-02-21 16:01:23,1
3267,249,574c5ade56b6300003009965,5,2016-09-01 02:00:00,1
3288,285,574c5ade56b6300003009965,5,2016-06-23 02:00:00,0
3128,65,574c5ade56b6300003009965,6,2016-09-29 02:00:00,1
3164,111,574c5ade56b6300003009965,6,2016-08-24 02:00:00,1
3194,148,574c5ade56b6300003009965,6,2016-09-14 02:00:00,1
3216,174,574c5ade56b6300003009965,6,2016-11-30 01:00:00,1
3333,350,574c5ade56b6300003009965,6,2017-02-20 01:00:00,1
3344,363,574c5ade56b6300003009965,6,2016-08-11 02:00:00,1
3347,366,574c5ade56b6300003009965,6,2016-06-24 11:33:02,1
3096,24,574c5ade56b6300003009965,7,2016-11-25 01:00:00,1
3201,156,574c5ade56b6300003009965,7,2017-02-08 14:16:08,1
3244,212,574c5ade56b6300003009965,7,2016-07-22 02:00:00,1
3254,229,574c5ade56b6300003009965,7,2016-12-21 01:00:00,1
3318,326,574c5ade56b6300003009965,7,2016-07-26 02:00:00,1
3136,75,574c5ade56b6300003009965,9,2016-11-29 01:00:00,1
3217,175,574c5ade56b6300003009965,9,2016-10-31 09:55:09,1
3273,259,574c5ade56b6300003009965,9,2016-11-13 13:42:01,1
3362,386,574c5ade56b6300003009965,9,2016-12-16 01:00:00,1
3366,390,574c5ade56b6300003009965,9,2017-03-11 01:00:00,1
3148,92,574c5ade56b6300003009965,10,2016-08-03 02:00:00,1
3152,96,574c5ade56b6300003009965,10,2016-11-19 01:00:00,1
3346,365,574c5ade56b6300003009965,10,2016-12-06 01:00:00,1
3090,18,574c5ade56b6300003009965,11,2016-09-02 14:03:33,1
3228,191,574c5ade56b6300003009965,11,2017-02-17 10:56:34,1
3229,194,574c5ade56b6300003009965,11,2017-03-18 01:00:00,1
3317,325,574c5ade56b6300003009965,11,2016-11-11 01:00:00,1
3220,178,574c5ade56b6300003009965,12,2016-07-21 02:00:00,1
3258,234,574c5ade56b6300003009965,12,2017-03-16 01:00:00,1
3337,355,574c5ade56b6300003009965,12,2016-08-08 02:00:00,1
3120,55,574c5ade56b6300003009965,13,2017-02-03 01:00:00,1
3183,131,574c5ade56b6300003009965,13,2017-01-20 15:00:14,1
3211,168,574c5ade56b6300003009965,13,2016-11-21 01:00:00,1
3081,7,574c5ade56b6300003009965,14,2017-02-24 18:30:33,1
3331,348,574c5ade56b6300003009965,15,2017-03-10 01:00:00,1
3093,21,574c5ade56b6300003009965,16,2017-03-10 01:00:00,1
3199,154,574c5ade56b6300003009965,16,2017-03-16 16:57:50,1
3325,341,574c5ade56b6300003009965,16,2017-01-27 01:00:00,1
3207,164,574c5ade56b6300003009965,17,2016-12-28 01:00:00,1
3302,301,574c5ade56b6300003009965,17,2017-03-15 01:00:00,1
3352,374,574c5ade56b6300003009965,17,2016-07-10 02:00:00,1
3076,2,574c5ade56b6300003009965,18,2017-01-09 01:00:00,1
3113,47,574c5ade56b6300003009965,18,2017-01-26 01:00:00,1
3212,169,574c5ade56b6300003009965,18,2017-03-17 09:34:25,1
3221,179,574c5ade56b6300003009965,18,2016-09-21 02:00:00,1
3339,357,574c5ade56b6300003009965,18,2016-10-22 02:00:00,1
3144,87,574c5ade56b6300003009965,19,2016-09-18 02:00:00,1
3257,232,574c5ade56b6300003009965,19,2016-07-20 08:34:08,1
3097,25,574c5ade56b6300003009965,20,2017-02-11 01:00:00,1
3172,120,574c5ade56b6300003009965,21,2016-12-15 01:00:00,1
3085,11,574c5ade56b6300003009965,22,2017-01-25 01:00:00,1
3238,206,574c5ade56b6300003009965,22,2016-11-21 01:00:00,1
3284,272,574c5ade56b6300003009965,22,2017-03-16 01:00:00,1
3307,308,574c5ade56b6300003009965,22,2017-03-17 01:00:00,1
3129,66,574c5ade56b6300003009965,23,2017-01-20 15:00:14,1
3222,181,574c5ade56b6300003009965,23,2017-03-15 11:46:31,1
3322,337,574c5ade56b6300003009965,23,2017-03-07 01:00:00,1
3253,228,574c5ade56b6300003009965,24,2017-03-20 08:36:45,1
3274,260,574c5ade56b6300003009965,24,2017-03-20 01:00:00,1
3252,227,574c5ade56b6300003009965,25,2017-01-20 01:00:00,1
3297,295,574c5ade56b6300003009965,25,2016-09-28 10:34:51,1
3298,296,574c5ade56b6300003009965,25,2017-02-08 01:00:00,0
3328,345,574c5ade56b6300003009965,25,2017-03-08 01:00:00,1
3336,354,574c5ade56b6300003009965,25,2017-03-14 11:51:38,1
3340,359,574c5ade56b6300003009965,25,2017-03-16 01:00:00,1
3179,127,574c5ade56b6300003009965,27,2017-03-17 01:00:00,1
3181,129,574c5ade56b6300003009965,27,2016-10-28 10:41:51,1
3226,189,574c5ade56b6300003009965,27,2017-03-11 01:00:00,1
3248,218,574c5ade56b6300003009965,27,2017-03-15 01:00:00,1
3280,267,574c5ade56b6300003009965,27,2017-03-06 11:23:39,1
3116,51,574c5ade56b6300003009965,28,2017-03-05 01:00:00,1
3118,53,574c5ade56b6300003009965,28,2017-03-10 21:54:54,1
3146,90,574c5ade56b6300003009965,28,2017-03-14 10:23:04,1
3159,104,574c5ade56b6300003009965,28,2017-03-18 01:00:00,1
3188,140,574c5ade56b6300003009965,28,2017-03-06 01:00:00,1
3208,165,574c5ade56b6300003009965,28,2017-03-16 01:00:00,1
3099,27,574c5ade56b6300003009965,29,2017-02-17 10:56:34,1
3122,57,574c5ade56b6300003009965,29,2017-02-23 01:00:00,1
3082,8,574c5ade56b6300003009965,30,2016-11-02 01:00:00,1
3236,204,574c5ade56b6300003009965,30,2017-03-20 01:00:00,1
3256,231,574c5ade56b6300003009965,30,2017-03-16 08:24:51,1
3330,347,574c5ade56b6300003009965,30,2017-03-17 01:00:00,1
3291,288,574c5ade56b6300003009965,32,2017-03-17 07:53:42,1
3342,361,574c5ade56b6300003009965,32,2017-03-13 01:00:00,1
3349,371,574c5ade56b6300003009965,32,2017-03-10 01:00:00,1
3200,155,574c5ade56b6300003009965,33,2017-03-16 08:24:51,1
3161,107,574c5ade56b6300003009965,34,2017-03-17 09:34:25,1
3187,138,574c5ade56b6300003009965,34,2017-02-20 01:00:00,1
3249,222,574c5ade56b6300003009965,34,2016-07-18 13:28:05,1
3141,81,574c5ade56b6300003009965,35,2017-03-07 01:00:00,1
3197,151,574c5ade56b6300003009965,35,2017-02-27 01:00:00,1
3275,261,574c5ade56b6300003009965,35,2017-02-07 18:58:01,1
3304,303,574c5ade56b6300003009965,35,2017-03-16 19:33:37,1
3276,262,574c5ade56b6300003009965,36,2017-03-16 01:00:00,1
3365,389,574c5ade56b6300003009965,36,2017-03-19 01:00:00,1
3130,68,574c5ade56b6300003009965,37,2016-08-30 02:00:00,1
3334,351,574c5ade56b6300003009965,37,2017-03-19 01:00:00,1
3246,215,574c5ade56b6300003009965,38,2017-03-16 01:00:00,1
3281,268,574c5ade56b6300003009965,38,2016-11-21 01:00:00,1
3186,136,574c5ade56b6300003009965,39,2017-03-20 01:00:00,1
3102,30,574c5ade56b6300003009965,40,2017-02-02 01:00:00,1
3215,173,574c5ade56b6300003009965,40,2017-03-15 01:00:00,1
3255,230,574c5ade56b6300003009965,40,2017-01-12 01:00:00,1
3305,304,574c5ade56b6300003009965,40,2016-10-21 02:00:00,1
3245,213,574c5ade56b6300003009965,41,2017-03-19 01:00:00,1
3138,78,574c5ade56b6300003009965,42,2017-03-14 01:00:00,1
3289,286,574c5ade56b6300003009965,42,2017-02-15 14:33:18,0
3316,322,574c5ade56b6300003009965,42,2017-03-15 18:32:04,1
3193,147,574c5ade56b6300003009965,43,2017-03-16 01:00:00,1
3285,275,574c5ade56b6300003009965,43,2016-12-20 01:00:00,1
3320,328,574c5ade56b6300003009965,43,2017-03-17 19:25:27,1
3079,5,574c5ade56b6300003009965,44,2017-03-03 01:00:00,1
3150,94,574c5ade56b6300003009965,44,2017-02-10 07:09:33,1
3225,187,574c5ade56b6300003009965,44,2017-02-07 12:29:19,1
3092,20,574c5ade56b6300003009965,45,2016-12-19 01:00:00,1
3309,312,574c5ade56b6300003009965,45,2017-03-16 01:00:00,1
3357,381,574c5ade56b6300003009965,45,2017-03-17 01:00:00,1
3134,73,574c5ade56b6300003009965,47,2017-03-16 09:44:00,1
3233,199,574c5ade56b6300003009965,47,2016-10-02 02:00:00,1
3327,344,574c5ade56b6300003009965,47,2017-03-17 01:00:00,1
3306,307,574c5ade56b6300003009965,48,2017-03-16 01:00:00,1
3251,226,574c5ade56b6300003009965,49,2017-03-10 01:00:00,1
3259,235,574c5ade56b6300003009965,49,2017-03-07 01:00:00,1
3098,26,574c5ade56b6300003009965,51,2017-03-16 01:00:00,1
3356,380,574c5ade56b6300003009965,51,2017-03-14 20:24:56,1
3240,208,574c5ade56b6300003009965,52,2017-03-15 08:28:42,1
3100,28,574c5ade56b6300003009965,53,2017-03-16 19:33:37,1
3266,247,574c5ade56b6300003009965,53,2017-02-16 14:06:36,1
3101,29,574c5ade56b6300003009965,55,2017-02-27 01:00:00,1
3241,209,574c5ade56b6300003009965,56,2016-11-28 01:00:00,1
3359,383,574c5ade56b6300003009965,56,2017-03-19 01:00:00,1
3206,162,574c5ade56b6300003009965,57,2017-03-16 09:44:00,1
3209,166,574c5ade56b6300003009965,57,2017-03-16 01:00:00,1
3088,16,574c5ade56b6300003009965,58,2017-03-17 01:00:00,1
3210,167,574c5ade56b6300003009965,58,2017-03-16 19:33:37,1
3231,196,574c5ade56b6300003009965,59,2017-03-06 01:00:00,1
3363,387,574c5ade56b6300003009965,59,2017-03-20 08:36:45,1
3154,99,574c5ade56b6300003009965,60,2017-02-19 01:00:00,1
3205,161,574c5ade56b6300003009965,60,2017-03-18 01:00:00,1
3355,379,574c5ade56b6300003009965,60,2017-01-30 01:00:00,1
3358,382,574c5ade56b6300003009965,60,2017-03-17 01:00:00,1
3137,77,574c5ade56b6300003009965,61,2017-03-20 01:00:00,1
3198,153,574c5ade56b6300003009965,61,2017-03-15 08:28:42,1
3107,36,574c5ade56b6300003009965,62,2017-03-08 01:00:00,1
3171,119,574c5ade56b6300003009965,62,2017-03-17 01:00:00,1
3277,263,574c5ade56b6300003009965,62,2017-03-17 01:00:00,1
3115,50,574c5ade56b6300003009965,63,2016-08-17 02:00:00,1
3178,126,574c5ade56b6300003009965,63,2017-03-15 01:00:00,1
3147,91,574c5ade56b6300003009965,65,2017-03-20 01:00:00,1
3232,197,574c5ade56b6300003009965,65,2017-02-13 01:00:00,1
3106,35,574c5ade56b6300003009965,66,2016-12-21 01:00:00,1
3155,100,574c5ade56b6300003009965,66,2017-03-03 01:00:00,1
3264,245,574c5ade56b6300003009965,66,2017-03-09 01:00:00,1
3175,123,574c5ade56b6300003009965,67,2017-03-18 01:00:00,1
3176,124,574c5ade56b6300003009965,67,2017-02-28 12:16:55,1
3117,52,574c5ade56b6300003009965,69,2017-02-21 01:00:00,1
3133,71,574c5ade56b6300003009965,70,2017-03-16 01:00:00,1
3149,93,574c5ade56b6300003009965,70,2016-10-01 02:00:00,1
3189,141,574c5ade56b6300003009965,70,2017-03-16 01:00:00,1
3299,297,574c5ade56b6300003009965,70,2017-03-17 01:00:00,1
3094,22,574c5ade56b6300003009965,71,2017-03-17 01:00:00,1
3124,59,574c5ade56b6300003009965,71,2017-03-01 01:00:00,1
3314,317,574c5ade56b6300003009965,71,2017-03-16 01:00:00,1
3151,95,574c5ade56b6300003009965,72,2017-03-03 01:00:00,1
3296,293,574c5ade56b6300003009965,73,2017-03-15 11:46:31,1
3168,115,574c5ade56b6300003009965,75,2017-03-16 01:00:00,1
3180,128,574c5ade56b6300003009965,75,2017-02-15 01:00:00,0
3086,12,574c5ade56b6300003009965,76,2017-03-20 01:00:00,1
3089,17,574c5ade56b6300003009965,77,2017-03-16 01:00:00,1
3156,101,574c5ade56b6300003009965,78,2017-03-16 01:00:00,1
3223,182,574c5ade56b6300003009965,78,2017-03-10 17:37:10,1
3294,291,574c5ade56b6300003009965,80,2017-02-16 01:00:00,0
3354,376,574c5ade56b6300003009965,80,2017-03-17 01:00:00,1
3311,314,574c5ade56b6300003009965,81,2017-02-12 01:00:00,1
3114,49,574c5ade56b6300003009965,82,2017-03-20 08:36:45,1
3214,171,574c5ade56b6300003009965,82,2017-03-17 01:00:00,1
3262,242,574c5ade56b6300003009965,82,2017-03-18 01:00:00,1
3310,313,574c5ade56b6300003009965,82,2017-03-17 01:00:00,1
3227,190,574c5ade56b6300003009965,84,2017-03-09 01:00:00,1
3162,109,574c5ade56b6300003009965,85,2017-03-03 01:00:00,1
3204,160,574c5ade56b6300003009965,86,2017-03-16 01:00:00,1
3332,349,574c5ade56b6300003009965,87,2017-03-20 01:00:00,1
3335,352,574c5ade56b6300003009965,89,2017-03-19 01:00:00,1
3348,370,574c5ade56b6300003009965,90,2017-03-16 01:00:00,1
3219,177,574c5ade56b6300003009965,91,2017-02-21 01:00:00,1
3329,346,574c5ade56b6300003009965,91,2017-03-20 08:36:45,1
3111,42,574c5ade56b6300003009965,92,2017-03-18 01:00:00,1
3125,60,574c5ade56b6300003009965,92,2017-02-15 07:50:39,1
3312,315,574c5ade56b6300003009965,92,2017-03-17 01:00:00,1
3313,316,574c5ade56b6300003009965,92,2017-03-14 19:28:44,1
3126,61,574c5ade56b6300003009965,93,2016-09-14 02:00:00,1
3239,207,574c5ade56b6300003009965,93,2017-03-20 08:36:45,1
3343,362,574c5ade56b6300003009965,93,2016-12-02 01:00:00,0
3324,340,574c5ade56b6300003009965,98,2017-03-20 01:00:00,1
3132,70,574c5ade56b6300003009965,101,2016-12-23 01:00:00,1
3160,105,574c5ade56b6300003009965,101,2017-03-11 01:00:00,1
3293,290,574c5ade56b6300003009965,101,2017-03-17 01:00:00,1
3112,46,574c5ade56b6300003009965,102,2016-12-05 01:00:00,1
3105,34,574c5ade56b6300003009965,104,2016-12-21 01:00:00,1
3123,58,574c5ade56b6300003009965,104,2017-03-17 16:36:11,1
3131,69,574c5ade56b6300003009965,104,2016-11-12 01:00:00,1
3095,23,574c5ade56b6300003009965,106,2017-03-16 08:24:51,1
3353,375,574c5ade56b6300003009965,106,2017-03-16 09:44:00,1
3292,289,574c5ade56b6300003009965,109,2017-02-16 10:47:18,1
3218,176,574c5ade56b6300003009965,110,2017-03-16 01:00:00,1
3242,210,574c5ade56b6300003009965,110,2017-03-20 01:00:00,1
3177,125,574c5ade56b6300003009965,112,2017-03-16 01:00:00,1
3282,269,574c5ade56b6300003009965,112,2017-03-17 01:00:00,1
3173,121,574c5ade56b6300003009965,113,2017-03-16 09:44:00,1
3263,244,574c5ade56b6300003009965,113,2017-03-17 01:00:00,1
3338,356,574c5ade56b6300003009965,114,2017-01-06 01:00:00,1
3087,14,574c5ade56b6300003009965,116,2017-01-05 01:00:00,1
3279,266,574c5ade56b6300003009965,119,2017-03-20 08:36:45,1
3351,373,574c5ade56b6300003009965,120,2017-03-20 01:00:00,1
3202,158,574c5ade56b6300003009965,121,2017-01-10 19:35:45,1
3326,342,574c5ade56b6300003009965,123,2017-03-17 01:00:00,1
3174,122,574c5ade56b6300003009965,127,2017-03-17 01:00:00,1
3243,211,574c5ade56b6300003009965,127,2017-03-17 01:00:00,1
3080,6,574c5ade56b6300003009965,133,2017-03-18 01:00:00,1
3091,19,574c5ade56b6300003009965,133,2017-03-20 01:00:00,1
3109,39,574c5ade56b6300003009965,137,2017-03-19 01:00:00,1
3269,251,574c5ade56b6300003009965,140,2017-03-15 01:00:00,1
3195,149,574c5ade56b6300003009965,141,2017-03-17 01:00:00,1
3286,277,574c5ade56b6300003009965,141,2017-03-17 01:00:00,1
3104,32,574c5ade56b6300003009965,142,2016-12-26 01:00:00,1
3213,170,574c5ade56b6300003009965,142,2016-11-22 16:01:36,1
3119,54,574c5ade56b6300003009965,143,2017-03-17 01:00:00,1
3165,112,574c5ade56b6300003009965,144,2017-03-17 01:00:00,1
3196,150,574c5ade56b6300003009965,146,2017-02-27 01:00:00,0
3083,9,574c5ade56b6300003009965,147,2017-03-20 08:28:27,1
3166,113,574c5ade56b6300003009965,149,2017-03-16 01:00:00,1
3108,38,574c5ade56b6300003009965,151,2017-03-18 01:00:00,1
3143,86,574c5ade56b6300003009965,151,2017-03-18 01:00:00,1
3272,258,574c5ade56b6300003009965,156,2017-03-19 01:00:00,1
3163,110,574c5ade56b6300003009965,157,2017-03-20 01:00:00,1
3075,1,574c5ade56b6300003009965,161,2017-03-18 01:00:00,1
3121,56,574c5ade56b6300003009965,162,2017-03-18 01:00:00,1
3290,287,574c5ade56b6300003009965,170,2017-03-20 01:00:00,1
3271,257,574c5ade56b6300003009965,172,2017-03-20 01:00:00,1
3287,278,574c5ade56b6300003009965,184,2017-03-15 18:32:04,1
3341,360,574c5ade56b6300003009965,187,2017-03-20 08:36:45,1
3230,195,574c5ade56b6300003009965,190,2017-03-20 08:36:45,1
3185,134,574c5ade56b6300003009965,196,2017-03-20 01:00:00,1
3182,130,574c5ade56b6300003009965,201,2017-03-20 08:36:45,1
3319,327,574c5ade56b6300003009965,204,2017-03-20 01:00:00,1
3268,250,574c5ade56b6300003009965,218,2017-03-18 01:00:00,1
3350,372,574c5ade56b6300003009965,218,2017-03-20 01:00:00,1
3077,3,574c5ade56b6300003009965,223,2017-03-20 01:00:00,1
3158,103,574c5ade56b6300003009965,244,2017-03-20 08:36:45,1
3170,117,574c5ade56b6300003009965,261,2017-03-20 08:36:45,1
3234,201,574c5ade56b6300003009965,263,2017-03-20 08:36:45,1
3237,205,574c5ade56b6300003009965,268,2017-03-20 08:28:27,1
1432,7,57908a2622881200033b34d7,1,2016-07-29 02:00:00,0
1440,24,57908a2622881200033b34d7,1,2016-09-27 02:00:00,1
1446,35,57908a2622881200033b34d7,1,2016-12-16 12:50:16,0
1455,47,57908a2622881200033b34d7,1,2017-02-20 19:11:35,1
1464,57,57908a2622881200033b34d7,1,2017-03-06 01:00:00,0
1466,59,57908a2622881200033b34d7,1,2017-03-07 21:30:21,0
1469,62,57908a2622881200033b34d7,1,2017-03-15 01:00:00,1
1470,64,57908a2622881200033b34d7,1,2017-03-20 01:00:00,1
1428,5,57908a2622881200033b34d7,2,2016-09-16 02:00:00,0
1436,15,57908a2622881200033b34d7,2,2016-09-27 11:31:20,1
1444,33,57908a2622881200033b34d7,2,2017-02-02 13:42:15,1
1445,34,57908a2622881200033b34d7,2,2016-12-09 18:08:30,1
1452,42,57908a2622881200033b34d7,2,2017-02-07 10:17:46,1
1454,45,57908a2622881200033b34d7,2,2017-02-15 22:33:33,1
1460,53,57908a2622881200033b34d7,2,2017-03-09 01:00:00,1
1461,54,57908a2622881200033b34d7,2,2017-03-11 01:00:00,1
1462,55,57908a2622881200033b34d7,2,2017-03-17 01:00:00,1
1463,56,57908a2622881200033b34d7,2,2017-03-11 01:00:00,1
1467,60,57908a2622881200033b34d7,2,2017-03-13 01:00:00,1
1453,44,57908a2622881200033b34d7,3,2017-02-25 01:00:00,1
1456,48,57908a2622881200033b34d7,3,2017-03-15 01:00:00,1
1459,52,57908a2622881200033b34d7,3,2017-03-09 01:00:00,1
1441,27,57908a2622881200033b34d7,4,2016-10-26 18:23:32,0
1468,61,57908a2622881200033b34d7,4,2017-03-18 17:01:36,1
1439,23,57908a2622881200033b34d7,5,2016-11-03 01:00:00,1
1448,37,57908a2622881200033b34d7,5,2017-02-08 00:12:36,1
1451,41,57908a2622881200033b34d7,7,2017-02-25 01:00:00,1
1465,58,57908a2622881200033b34d7,7,2017-03-19 01:00:00,1
1430,6,57908a2622881200033b34d7,8,2016-09-30 02:00:00,0
1443,32,57908a2622881200033b34d7,9,2017-03-06 18:53:20,1
1437,17,57908a2622881200033b34d7,10,2016-12-05 11:39:33,1
1450,39,57908a2622881200033b34d7,10,2017-03-02 14:39:21,1
1447,36,57908a2622881200033b34d7,12,2017-03-14 12:14:36,1
1457,49,57908a2622881200033b34d7,13,2017-03-18 01:00:00,1
1442,30,57908a2622881200033b34d7,14,2017-03-11 01:00:00,1
1435,11,57908a2622881200033b34d7,21,2016-11-19 01:00:00,0
1458,50,57908a2622881200033b34d7,25,2017-03-20 08:15:30,1
1423,2,57908a2622881200033b34d7,33,2017-02-23 14:01:07,1
